,id,precio,geom,numfotos,planta,precioinfo,tipo_propiedad,tamaño_m2,es_exterior,n_habitaciones,n_baños,direccion,provincia,municipio,distrito,pais,barrio,estado,tiene_ascensor,parking,precio_m2,tipo_detalle,texto_sugerido,codigo_distrito
6052,110221494,239000.0,0101000020E61000003457BC47ECA90DC0F0517FBDC22B4440,33,,"{'price': {'amount': 239000.0, 'currencySuffix': '€'}}",duplex,72.0,True,3,2,calle Gómez Acebo,Madrid,Madrid,Villaverde,es,Villaverde Alto,good,False,,3319.0,"{'typology': 'flat', 'subTypology': 'duplex'}",,
6053,109629489,175000.0,0101000020E6100000302DEA93DC810DC0165FFE54262D4440,12,,"{'price': {'amount': 175000.0, 'currencySuffix': '€'}}",flat,50.0,False,2,1,calle de José del Pino,Madrid,Madrid,Villaverde,es,Los Rosales,good,False,,3500.0,{'typology': 'flat'},,
6054,110153370,369000.0,0101000020E6100000AC860ECBB08B0DC040EE6CD96B2E4440,25,6.0,"{'price': {'amount': 369000.0, 'currencySuffix': '€'}}",flat,117.0,True,3,1,calle de Lillo,Madrid,Madrid,Villaverde,es,Los Ángeles,good,True,,3154.0,{'typology': 'flat'},,
6055,109954171,187000.0,0101000020E6100000D69931BBDDB10DC0808351A4562C4440,73,1.0,"{'price': {'amount': 187000.0, 'currencySuffix': '€'}}",flat,47.0,True,2,1,calle del Oasis,Madrid,Madrid,Villaverde,es,Villaverde Alto,good,False,,3979.0,{'typology': 'flat'},,
6056,109873160,189000.0,0101000020E6100000EB196778587D0DC021205F42052D4440,13,4.0,"{'price': {'amount': 189000.0, 'priceDropInfo': {'formerPrice': 195000.0, 'priceDropValue': 6000, 'priceDropPercentage': 3}, 'currencySuffix': '€'}}",flat,58.0,True,2,1,Barrio Los Rosales,Madrid,Madrid,Villaverde,es,Los Rosales,renew,False,,3259.0,{'typology': 'flat'},,
6057,110201110,598000.0,0101000020E61000002982EE810CB30DC004C53478042C4440,44,,"{'price': {'amount': 598000.0, 'priceDropInfo': {'formerPrice': 610000.0, 'priceDropValue': 12000, 'priceDropPercentage': 2}, 'currencySuffix': '€'}}",chalet,146.0,,3,2,Barrio Villaverde Alto,Madrid,Madrid,Villaverde,es,Villaverde Alto,good,,,4096.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",,
6058,109107725,362500.0,0101000020E6100000C6A70018CF800DC074154152FA2D4440,20,4.0,"{'price': {'amount': 362500.0, 'currencySuffix': '€'}}",flat,124.0,True,4,2,calle de la Alianza,Madrid,Madrid,Villaverde,es,Los Rosales,good,True,,2923.0,{'typology': 'flat'},,
6059,109474013,230000.0,0101000020E61000001338C8DA95AC0DC034FF9E0E1A2C4440,16,,"{'price': {'amount': 230000.0, 'priceDropInfo': {'formerPrice': 235000.0, 'priceDropValue': 5000, 'priceDropPercentage': 2}, 'currencySuffix': '€'}}",flat,70.0,False,3,2,Barrio Villaverde Alto,Madrid,Madrid,Villaverde,es,Villaverde Alto,good,False,,3286.0,{'typology': 'flat'},,
6060,107914973,99000.0,0101000020E610000086FCD8C9857F0DC0A92391C71D2D4440,5,,"{'price': {'amount': 99000.0, 'currencySuffix': '€'}}",flat,46.0,True,2,1,"calle del Diamante, 16",Madrid,Madrid,Villaverde,es,Los Rosales,good,False,,2152.0,{'typology': 'flat'},,
6061,110481825,215000.0,0101000020E610000060FD440A0AB80DC0F62DCE739F2B4440,15,3.0,"{'price': {'amount': 215000.0, 'currencySuffix': '€'}}",flat,70.0,True,3,1,calle Manola y Rosario,Madrid,Madrid,Villaverde,es,Villaverde Alto,good,False,,3071.0,{'typology': 'flat'},,
6062,109959749,380000.0,0101000020E6100000B74E12013D930DC0D3606413AA2D4440,25,11.0,"{'price': {'amount': 380000.0, 'currencySuffix': '€'}}",flat,117.0,True,3,2,calle los Bohemios,Madrid,Madrid,Villaverde,es,Los Ángeles,good,True,,3248.0,{'typology': 'flat'},,
6063,110061218,160000.0,0101000020E61000008706184CB2940DC0700C5C79242D4440,18,4.0,"{'price': {'amount': 160000.0, 'currencySuffix': '€'}}",flat,56.0,True,2,1,CL ARECHAVALETA,Madrid,Madrid,Villaverde,es,Los Ángeles,good,False,,2857.0,{'typology': 'flat'},,
6064,109507769,410000.0,0101000020E61000000124E4CD2B680DC01D2A7C6C812B4440,32,7.0,"{'price': {'amount': 410000.0, 'priceDropInfo': {'formerPrice': 425000.0, 'priceDropValue': 15000, 'priceDropPercentage': 4}, 'currencySuffix': '€'}}",duplex,113.0,True,3,2,Barrio Butarque,Madrid,Madrid,Villaverde,es,Butarque,good,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3628.0,"{'typology': 'flat', 'subTypology': 'duplex'}",,
6065,109513013,184900.0,0101000020E6100000B583B641928E0DC040B10408D52C4440,14,,"{'price': {'amount': 184900.0, 'priceDropInfo': {'formerPrice': 189900.0, 'priceDropValue': 5000, 'priceDropPercentage': 3}, 'currencySuffix': '€'}}",flat,56.0,True,2,1,calle Orio,Madrid,Madrid,Villaverde,es,Los Ángeles,good,False,,3302.0,{'typology': 'flat'},,
6066,110471961,148000.0,0101000020E6100000C6FE0D3565B20DC09AB2D30FEA2B4440,15,,"{'price': {'amount': 148000.0, 'currencySuffix': '€'}}",flat,38.0,True,1,1,Barrio Villaverde Alto,Madrid,Madrid,Villaverde,es,Villaverde Alto,good,True,,3895.0,{'typology': 'flat'},,
6067,109804084,210000.0,0101000020E6100000F69095044DB00DC0C3DA73F4532C4440,23,4.0,"{'price': {'amount': 210000.0, 'currencySuffix': '€'}}",flat,122.0,True,4,1,Barrio Villaverde Alto,Madrid,Madrid,Villaverde,es,Villaverde Alto,good,False,,1721.0,{'typology': 'flat'},,
6068,109624260,200000.0,0101000020E6100000B5ADC15664AF0DC0DF6124C5112C4440,13,3.0,"{'price': {'amount': 200000.0, 'currencySuffix': '€'}}",flat,83.0,True,2,1,calle de Parvillas Altas,Madrid,Madrid,Villaverde,es,Villaverde Alto,good,False,,2410.0,{'typology': 'flat'},,
6069,110459701,295000.0,0101000020E6100000E1D1C6116B910DC0A4CDCC27862D4440,13,3.0,"{'price': {'amount': 295000.0, 'currencySuffix': '€'}}",flat,89.0,True,3,1,calle la Dolorosa,Madrid,Madrid,Villaverde,es,Los Ángeles,good,True,,3315.0,{'typology': 'flat'},,
6070,110454686,199900.0,0101000020E61000006C68B922E7930DC0599AA5AEC62D4440,15,1.0,"{'price': {'amount': 199900.0, 'currencySuffix': '€'}}",flat,74.0,False,3,1,calle el Huésped del Sevillano,Madrid,Madrid,Villaverde,es,Los Ángeles,good,True,,2701.0,{'typology': 'flat'},,
6071,110081535,383000.0,0101000020E61000000794F2FF4F7A0DC0D85537CDF12D4440,28,3.0,"{'price': {'amount': 383000.0, 'currencySuffix': '€'}}",flat,151.0,True,3,2,Barrio Los Rosales,Madrid,Madrid,Villaverde,es,Los Rosales,good,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2536.0,{'typology': 'flat'},,
6072,109999290,310000.0,0101000020E6100000690DEF833D670DC08D8BB49E6B2C4440,16,2.0,"{'price': {'amount': 310000.0, 'currencySuffix': '€'}}",flat,82.0,True,2,2,Barrio Butarque,Madrid,Madrid,Villaverde,es,Butarque,good,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3780.0,{'typology': 'flat'},,
6073,110217014,345000.0,0101000020E61000003139FFC0666A0DC07F59901C9F2B4440,21,3.0,"{'price': {'amount': 345000.0, 'priceDropInfo': {'formerPrice': 350000.0, 'priceDropValue': 5000, 'priceDropPercentage': 1}, 'currencySuffix': '€'}}",flat,95.0,True,3,2,calle de Berrocal,Madrid,Madrid,Villaverde,es,Butarque,good,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3632.0,{'typology': 'flat'},,
6074,109955956,147500.0,0101000020E610000015E7035D567C0DC0754A51781A2C4440,16,5.0,"{'price': {'amount': 147500.0, 'currencySuffix': '€'}}",flat,64.0,True,3,1,calle de Benimamet,Madrid,Madrid,Villaverde,es,San Cristóbal,good,False,,2305.0,{'typology': 'flat'},,
6075,109974736,147500.0,0101000020E610000035064257C7860DC028243E1CC92B4440,17,1.0,"{'price': {'amount': 147500.0, 'currencySuffix': '€'}}",flat,64.0,True,4,1,calle de Beniferri,Madrid,Madrid,Villaverde,es,San Cristóbal,good,False,,2305.0,{'typology': 'flat'},,
6076,110253158,143000.0,0101000020E6100000A335ABE39DB80DC05DB8BDEEBE2B4440,10,3.0,"{'price': {'amount': 143000.0, 'currencySuffix': '€'}}",flat,72.0,True,3,1,paseo de Alberto Palacios,Madrid,Madrid,Villaverde,es,Villaverde Alto,renew,False,,1986.0,{'typology': 'flat'},,
6077,109494998,149000.0,0101000020E610000006FA9F5797AE0DC002C985144D2C4440,12,1.0,"{'price': {'amount': 149000.0, 'currencySuffix': '€'}}",flat,46.0,True,2,1,Barrio Villaverde Alto,Madrid,Madrid,Villaverde,es,Villaverde Alto,good,False,,3239.0,{'typology': 'flat'},,
6078,109926238,142500.0,0101000020E610000010E7E104A6830DC0C18C2958E32B4440,10,1.0,"{'price': {'amount': 142500.0, 'currencySuffix': '€'}}",flat,60.0,True,3,1,calle de Benimamet,Madrid,Madrid,Villaverde,es,San Cristóbal,good,False,,2375.0,{'typology': 'flat'},,
6079,110109332,149999.0,0101000020E6100000643A747ADE7D0DC027E9503C1D2C4440,7,4.0,"{'price': {'amount': 149999.0, 'currencySuffix': '€'}}",flat,66.0,True,3,1,Barrio San Cristóbal,Madrid,Madrid,Villaverde,es,San Cristóbal,good,False,,2273.0,{'typology': 'flat'},,
6080,110290302,225500.0,0101000020E61000009364671BC9AF0DC07DC04D90222C4440,16,2.0,"{'price': {'amount': 225500.0, 'currencySuffix': '€'}}",flat,82.0,True,3,1,Barrio Villaverde Alto,Madrid,Madrid,Villaverde,es,Villaverde Alto,good,False,,2750.0,{'typology': 'flat'},,
6081,109083087,99000.0,0101000020E61000007D2E0906C6800DC04DA5FA29E92B4440,1,,"{'price': {'amount': 99000.0, 'currencySuffix': '€'}}",flat,60.0,True,3,1,Barrio San Cristóbal,Madrid,Madrid,Villaverde,es,San Cristóbal,good,False,,1650.0,{'typology': 'flat'},,
6082,110239903,192500.0,0101000020E6100000DCFDE0325D7E0DC0B96466B0F32C4440,11,2.0,"{'price': {'amount': 192500.0, 'currencySuffix': '€'}}",flat,63.0,False,2,1,Barrio Los Rosales,Madrid,Madrid,Villaverde,es,Los Rosales,good,False,,3056.0,{'typology': 'flat'},,
6083,109887820,127000.0,0101000020E61000002B5FE16E5A8A0DC025276E707D2D4440,12,1.0,"{'price': {'amount': 127000.0, 'currencySuffix': '€'}}",flat,58.0,False,3,1,Barrio Los Rosales,Madrid,Madrid,Villaverde,es,Los Rosales,renew,True,,2190.0,{'typology': 'flat'},,
6084,110042893,187500.0,0101000020E61000007C838A05197C0DC0909EC7CD152D4440,9,3.0,"{'price': {'amount': 187500.0, 'currencySuffix': '€'}}",flat,65.0,False,2,1,Barrio Los Rosales,Madrid,Madrid,Villaverde,es,Los Rosales,renew,True,,2885.0,{'typology': 'flat'},,
6085,109133176,135000.0,0101000020E6100000FD1AA43BE3B60DC0AA882E03292C4440,3,1.0,"{'price': {'amount': 135000.0, 'currencySuffix': '€'}}",flat,62.0,True,3,1,calle de Nuestra Señora de Begoña,Madrid,Madrid,Villaverde,es,Villaverde Alto,renew,False,,2177.0,{'typology': 'flat'},,
6086,110435427,179000.0,0101000020E61000001024EF1CCA800DC077555689682B4440,20,2.0,"{'price': {'amount': 179000.0, 'currencySuffix': '€'}}",flat,58.0,True,3,1,calle de Godella,Madrid,Madrid,Villaverde,es,San Cristóbal,good,False,,3086.0,{'typology': 'flat'},,
6087,110139506,239000.0,0101000020E6100000BFD9418067B60DC0262BD0381E2C4440,29,,"{'price': {'amount': 239000.0, 'priceDropInfo': {'formerPrice': 245000.0, 'priceDropValue': 6000, 'priceDropPercentage': 2}, 'currencySuffix': '€'}}",flat,125.0,True,2,2,calle Alberto Palacios,Madrid,Madrid,Villaverde,es,Villaverde Alto,good,False,,1912.0,{'typology': 'flat'},,
6088,108903716,169000.0,0101000020E61000009107C7D1C1AF0DC0D860866B5A2C4440,21,3.0,"{'price': {'amount': 169000.0, 'currencySuffix': '€'}}",flat,55.0,True,3,1,calle Villastar,Madrid,Madrid,Villaverde,es,Villaverde Alto,good,False,,3073.0,{'typology': 'flat'},,
6089,110559695,430100.0,0101000020E6100000922232ACE29D0DC0AA094735912C4440,10,,"{'price': {'amount': 430100.0, 'currencySuffix': '€'}}",flat,98.0,True,2,2,"Arroyo Bueno, 1",Madrid,Madrid,Villaverde,es,Villaverde Alto,,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4389.0,{'typology': 'flat'},,
6090,110559578,325900.0,0101000020E6100000922232ACE29D0DC0AA094735912C4440,10,6.0,"{'price': {'amount': 325900.0, 'currencySuffix': '€'}}",penthouse,58.0,True,1,1,"Arroyo Bueno, 1",Madrid,Madrid,Villaverde,es,Villaverde Alto,,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5619.0,"{'typology': 'flat', 'subTypology': 'penthouse'}",,
6091,110559659,438700.0,0101000020E6100000922232ACE29D0DC0AA094735912C4440,10,5.0,"{'price': {'amount': 438700.0, 'currencySuffix': '€'}}",flat,108.0,True,3,2,"Arroyo Bueno, 1",Madrid,Madrid,Villaverde,es,Villaverde Alto,,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4062.0,{'typology': 'flat'},,
6092,110567606,361280.0,0101000020E6100000A2896654CF880DC03810374CD92D4440,6,,"{'price': {'amount': 361280.0, 'currencySuffix': '€'}}",flat,108.0,True,3,2,"calle Dulzura, 2",Madrid,Madrid,Villaverde,es,Los Rosales,,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3345.0,{'typology': 'flat'},,
6093,110291399,220000.0,0101000020E6100000B0B4424761AD0DC0A64EF685462C4440,36,3.0,"{'price': {'amount': 220000.0, 'currencySuffix': '€'}}",flat,81.0,True,3,1,calle de la Aladierna,Madrid,Madrid,Villaverde,es,Villaverde Alto,good,False,,2716.0,{'typology': 'flat'},,
6094,110197078,250000.0,0101000020E6100000E89DAFFE74A80DC0E2EE0797E92B4440,44,3.0,"{'price': {'amount': 250000.0, 'currencySuffix': '€'}}",penthouse,75.0,True,3,1,callejón de Gómez Acebo,Madrid,Madrid,Villaverde,es,Villaverde Alto,good,True,,3333.0,"{'typology': 'flat', 'subTypology': 'penthouse'}",,
6095,110540471,110000.0,0101000020E6100000E052848A60920DC0E6F6DC53832E4440,17,1.0,"{'price': {'amount': 110000.0, 'currencySuffix': '€'}}",flat,113.0,False,3,1,"calle de Menasalbas, 8",Madrid,Madrid,Villaverde,es,Los Ángeles,renew,False,,973.0,{'typology': 'flat'},,
6096,108012488,201000.0,0101000020E6100000A16F664F5D740DC0C614AC71362D4440,17,1.0,"{'price': {'amount': 201000.0, 'currencySuffix': '€'}}",flat,64.0,True,2,1,"calle Vicente Carballal, 14",Madrid,Madrid,Villaverde,es,Butarque,newdevelopment,True,,3141.0,{'typology': 'flat'},,
6097,109937643,230000.0,0101000020E610000038E801E264B10DC05B9DF75A2B2D4440,22,1.0,"{'price': {'amount': 230000.0, 'currencySuffix': '€'}}",flat,109.0,True,3,1,calle Puebla de Sanabria,Madrid,Madrid,Villaverde,es,Villaverde Alto,renew,True,,2110.0,{'typology': 'flat'},,
6098,110568854,240000.0,0101000020E61000002E71E481C8B20DC0F5E3E59FCF2C4440,22,5.0,"{'price': {'amount': 240000.0, 'currencySuffix': '€'}}",flat,108.0,True,3,1,"calle Puebla de Sanabria, 6",Madrid,Madrid,Villaverde,es,Villaverde Alto,renew,True,,2222.0,{'typology': 'flat'},,
6099,110323161,352000.0,0101000020E6100000FB4D72D1DA8E0DC034F5BA45602C4440,30,9.0,"{'price': {'amount': 352000.0, 'currencySuffix': '€'}}",flat,80.0,True,2,2," José María Lozano Sáinz, 11",Madrid,Madrid,Villaverde,es,Los Ángeles,,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4400.0,{'typology': 'flat'},,
6100,110482084,185000.0,0101000020E610000050FC1873D7B20DC0D6CF51FD392C4440,14,2.0,"{'price': {'amount': 185000.0, 'priceDropInfo': {'formerPrice': 199000.0, 'priceDropValue': 14000, 'priceDropPercentage': 7}, 'currencySuffix': '€'}}",flat,64.0,False,2,1,"paseo de Alberto Palacios, 29",Madrid,Madrid,Villaverde,es,Villaverde Alto,newdevelopment,True,,2891.0,{'typology': 'flat'},,
6101,110482083,189000.0,0101000020E610000050FC1873D7B20DC0D6CF51FD392C4440,14,1.0,"{'price': {'amount': 189000.0, 'priceDropInfo': {'formerPrice': 201000.0, 'priceDropValue': 12000, 'priceDropPercentage': 6}, 'currencySuffix': '€'}}",flat,68.0,False,2,1,"paseo de Alberto Palacios, 29",Madrid,Madrid,Villaverde,es,Villaverde Alto,newdevelopment,True,,2779.0,{'typology': 'flat'},,
6102,110482207,196000.0,0101000020E610000050FC1873D7B20DC0D6CF51FD392C4440,14,3.0,"{'price': {'amount': 196000.0, 'priceDropInfo': {'formerPrice': 208000.0, 'priceDropValue': 12000, 'priceDropPercentage': 6}, 'currencySuffix': '€'}}",flat,66.0,False,2,1,"paseo de Alberto Palacios, 29",Madrid,Madrid,Villaverde,es,Villaverde Alto,newdevelopment,True,,2970.0,{'typology': 'flat'},,
6103,110482150,263000.0,0101000020E610000050FC1873D7B20DC0D6CF51FD392C4440,14,,"{'price': {'amount': 263000.0, 'priceDropInfo': {'formerPrice': 266000.0, 'priceDropValue': 3000, 'priceDropPercentage': 1}, 'currencySuffix': '€'}}",flat,80.0,False,3,2,"paseo de Alberto Palacios, 29",Madrid,Madrid,Villaverde,es,Villaverde Alto,newdevelopment,True,,3288.0,{'typology': 'flat'},,
6104,110482152,185000.0,0101000020E610000050FC1873D7B20DC0D6CF51FD392C4440,14,1.0,"{'price': {'amount': 185000.0, 'priceDropInfo': {'formerPrice': 197000.0, 'priceDropValue': 12000, 'priceDropPercentage': 6}, 'currencySuffix': '€'}}",flat,67.0,False,2,1,"paseo de Alberto Palacios, 29",Madrid,Madrid,Villaverde,es,Villaverde Alto,newdevelopment,True,,2761.0,{'typology': 'flat'},,
6105,110482151,177000.0,0101000020E610000050FC1873D7B20DC0D6CF51FD392C4440,14,1.0,"{'price': {'amount': 177000.0, 'priceDropInfo': {'formerPrice': 189000.0, 'priceDropValue': 12000, 'priceDropPercentage': 6}, 'currencySuffix': '€'}}",flat,64.0,False,2,1,"paseo de Alberto Palacios, 29",Madrid,Madrid,Villaverde,es,Villaverde Alto,newdevelopment,True,,2766.0,{'typology': 'flat'},,
6106,110353947,304116.0,0101000020E6100000E4367579CE710DC0C5C0841B3A2D4440,16,1.0,"{'price': {'amount': 304116.0, 'currencySuffix': '€'}}",flat,80.0,True,2,1,"Calle Matachel, 20",Madrid,Madrid,Villaverde,es,Butarque,newdevelopment,True,"{'hasParkingSpace': True, 'parkingSpacePrice': 20000.0, 'isParkingSpaceIncludedInPrice': False}",3801.0,{'typology': 'flat'},,
6107,110353933,304461.0,0101000020E6100000E4367579CE710DC0C5C0841B3A2D4440,16,1.0,"{'price': {'amount': 304461.0, 'currencySuffix': '€'}}",flat,80.0,True,2,1,"Calle Matachel, 20",Madrid,Madrid,Villaverde,es,Butarque,newdevelopment,True,"{'hasParkingSpace': True, 'parkingSpacePrice': 20000.0, 'isParkingSpaceIncludedInPrice': False}",3806.0,{'typology': 'flat'},,
6108,110353920,304116.0,0101000020E6100000E4367579CE710DC0C5C0841B3A2D4440,16,2.0,"{'price': {'amount': 304116.0, 'currencySuffix': '€'}}",flat,80.0,True,2,1,"Calle Matachel, 20",Madrid,Madrid,Villaverde,es,Butarque,newdevelopment,True,"{'hasParkingSpace': True, 'parkingSpacePrice': 20000.0, 'isParkingSpaceIncludedInPrice': False}",3801.0,{'typology': 'flat'},,
6109,110353883,237926.0,0101000020E6100000E4367579CE710DC0C5C0841B3A2D4440,15,,"{'price': {'amount': 237926.0, 'currencySuffix': '€'}}",flat,63.0,True,1,1,"Calle Matachel, 20",Madrid,Madrid,Villaverde,es,Butarque,newdevelopment,True,"{'hasParkingSpace': True, 'parkingSpacePrice': 20000.0, 'isParkingSpaceIncludedInPrice': False}",3777.0,{'typology': 'flat'},,
6110,110353834,304461.0,0101000020E6100000E4367579CE710DC0C5C0841B3A2D4440,16,2.0,"{'price': {'amount': 304461.0, 'currencySuffix': '€'}}",flat,80.0,True,2,1,"Calle Matachel, 20",Madrid,Madrid,Villaverde,es,Butarque,newdevelopment,True,"{'hasParkingSpace': True, 'parkingSpacePrice': 20000.0, 'isParkingSpaceIncludedInPrice': False}",3806.0,{'typology': 'flat'},,
6111,108307553,387000.0,0101000020E6100000FB4D72D1DA8E0DC034F5BA45602C4440,30,3.0,"{'price': {'amount': 387000.0, 'currencySuffix': '€'}}",flat,109.0,True,3,2," José María Lozano Sáinz, 11",Madrid,Madrid,Villaverde,es,Los Ángeles,newdevelopment,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3550.0,{'typology': 'flat'},,
6112,108309507,383000.0,0101000020E6100000FB4D72D1DA8E0DC034F5BA45602C4440,30,1.0,"{'price': {'amount': 383000.0, 'currencySuffix': '€'}}",flat,109.0,True,3,2," José María Lozano Sáinz, 11",Madrid,Madrid,Villaverde,es,Los Ángeles,newdevelopment,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3514.0,{'typology': 'flat'},,
6113,108307508,384000.0,0101000020E6100000FB4D72D1DA8E0DC034F5BA45602C4440,30,6.0,"{'price': {'amount': 384000.0, 'currencySuffix': '€'}}",flat,91.0,True,3,2," José María Lozano Sáinz, 11",Madrid,Madrid,Villaverde,es,Los Ángeles,,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4220.0,{'typology': 'flat'},,
6114,110509350,209500.0,0101000020E6100000C16E7DFDB5910DC07FF78E1A132D4440,18,2.0,"{'price': {'amount': 209500.0, 'currencySuffix': '€'}}",flat,57.0,True,3,1,"calle Arechavaleta, 42",Madrid,Madrid,Villaverde,es,Los Ángeles,renew,False,,3675.0,{'typology': 'flat'},,
6115,109665435,358000.0,0101000020E6100000FB4D72D1DA8E0DC034F5BA45602C4440,30,6.0,"{'price': {'amount': 358000.0, 'currencySuffix': '€'}}",flat,80.0,True,2,2," José María Lozano Sáinz, 11",Madrid,Madrid,Villaverde,es,Los Ángeles,newdevelopment,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4475.0,{'typology': 'flat'},,
6116,110200401,345000.0,0101000020E6100000FB4D72D1DA8E0DC034F5BA45602C4440,30,1.0,"{'price': {'amount': 345000.0, 'currencySuffix': '€'}}",flat,80.0,True,2,2," José María Lozano Sáinz, 11",Madrid,Madrid,Villaverde,es,Los Ángeles,,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4313.0,{'typology': 'flat'},,
6117,109665402,367000.0,0101000020E6100000FB4D72D1DA8E0DC034F5BA45602C4440,30,12.0,"{'price': {'amount': 367000.0, 'currencySuffix': '€'}}",flat,77.0,True,2,2," José María Lozano Sáinz, 11",Madrid,Madrid,Villaverde,es,Los Ángeles,newdevelopment,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4766.0,{'typology': 'flat'},,
6118,109665345,415000.0,0101000020E6100000FB4D72D1DA8E0DC034F5BA45602C4440,30,10.0,"{'price': {'amount': 415000.0, 'currencySuffix': '€'}}",flat,109.0,True,3,2," José María Lozano Sáinz, 11",Madrid,Madrid,Villaverde,es,Los Ángeles,newdevelopment,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3807.0,{'typology': 'flat'},,
6119,110353948,293862.0,0101000020E6100000E4367579CE710DC0C5C0841B3A2D4440,16,,"{'price': {'amount': 293862.0, 'currencySuffix': '€'}}",penthouse,77.0,True,1,1,"Calle Matachel, 20",Madrid,Madrid,Villaverde,es,Butarque,newdevelopment,True,"{'hasParkingSpace': True, 'parkingSpacePrice': 20000.0, 'isParkingSpaceIncludedInPrice': False}",3816.0,"{'typology': 'flat', 'subTypology': 'penthouse'}",,
6120,110353921,301351.0,0101000020E6100000E4367579CE710DC0C5C0841B3A2D4440,16,,"{'price': {'amount': 301351.0, 'currencySuffix': '€'}}",penthouse,79.0,True,1,1,"Calle Matachel, 20",Madrid,Madrid,Villaverde,es,Butarque,newdevelopment,True,"{'hasParkingSpace': True, 'parkingSpacePrice': 20000.0, 'isParkingSpaceIncludedInPrice': False}",3815.0,"{'typology': 'flat', 'subTypology': 'penthouse'}",,
6121,110369426,239000.0,0101000020E6100000B99A86F24FBA0DC0E9787187F22C4440,18,4.0,"{'price': {'amount': 239000.0, 'priceDropInfo': {'formerPrice': 249000.0, 'priceDropValue': 10000, 'priceDropPercentage': 4}, 'currencySuffix': '€'}}",flat,100.0,True,3,2,calle de las Islas,Madrid,Madrid,Villaverde,es,Villaverde Alto,good,True,,2390.0,{'typology': 'flat'},,
6122,110517106,225000.0,0101000020E6100000B308C556D0B40DC078A0A932E72B4440,33,4.0,"{'price': {'amount': 225000.0, 'currencySuffix': '€'}}",flat,111.0,True,4,1,Barrio Villaverde Alto,Madrid,Madrid,Villaverde,es,Villaverde Alto,good,False,,2027.0,{'typology': 'flat'},,
6123,110517845,291500.0,0101000020E6100000EF2884C42C8A0DC09F605A2FE12C4440,58,1.0,"{'price': {'amount': 291500.0, 'currencySuffix': '€'}}",flat,103.0,True,4,2,Barrio Los Rosales,Madrid,Madrid,Villaverde,es,Los Rosales,good,False,,2830.0,{'typology': 'flat'},,
6124,110517472,242000.0,0101000020E6100000B60D486705AB0DC032EF2719EF2B4440,43,,"{'price': {'amount': 242000.0, 'currencySuffix': '€'}}",flat,106.0,True,3,2,Barrio Villaverde Alto,Madrid,Madrid,Villaverde,es,Villaverde Alto,good,False,,2283.0,{'typology': 'flat'},,
6125,110562825,175000.0,0101000020E6100000FA7C941117B00DC03E4F4D93632C4440,26,4.0,"{'price': {'amount': 175000.0, 'currencySuffix': '€'}}",flat,66.0,True,2,1,plaza Ágata,Madrid,Madrid,Villaverde,es,Villaverde Alto,good,False,,2652.0,{'typology': 'flat'},,
6126,110482124,352000.0,0101000020E610000050FC1873D7B20DC0D6CF51FD392C4440,14,,"{'price': {'amount': 352000.0, 'currencySuffix': '€'}}",flat,120.0,False,3,3,"paseo de Alberto Palacios, 29",Madrid,Madrid,Villaverde,es,Villaverde Alto,newdevelopment,True,,2933.0,{'typology': 'flat'},,
6127,110482085,286000.0,0101000020E610000050FC1873D7B20DC0D6CF51FD392C4440,14,4.0,"{'price': {'amount': 286000.0, 'currencySuffix': '€'}}",penthouse,79.0,False,2,2,"paseo de Alberto Palacios, 29",Madrid,Madrid,Villaverde,es,Villaverde Alto,newdevelopment,True,,3620.0,"{'typology': 'flat', 'subTypology': 'penthouse'}",,
6128,110482216,328000.0,0101000020E610000050FC1873D7B20DC0D6CF51FD392C4440,14,4.0,"{'price': {'amount': 328000.0, 'currencySuffix': '€'}}",penthouse,91.0,False,3,2,"paseo de Alberto Palacios, 29",Madrid,Madrid,Villaverde,es,Villaverde Alto,newdevelopment,True,,3604.0,"{'typology': 'flat', 'subTypology': 'penthouse'}",,
